time,rnk,cores,mode,uw,ov,ovm,overhead,ov,exp,mode,distrib
0.187536,0,6,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.202348,0,6,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.19056,0,6,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.18756,0,6,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.090061,0,6,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.0902,0,6,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.091335,0,6,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.083757,0,6,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.09244,0,6,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.087071,0,6,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.090622,0,6,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.087704,0,6,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.091982,0,6,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.09227,0,6,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.2516,0,6,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.233087,0,6,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.273867,0,6,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.271441,0,6,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.276361,0,6,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.253263,0,6,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.275336,0,6,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.269033,0,6,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.277939,0,6,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.251706,0,6,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.091571,0,6,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.089671,0,6,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.086287,0,6,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.091417,0,6,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.091686,0,6,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.087729,0,6,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.098075,0,6,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.091704,0,6,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.084123,0,6,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.095834,0,6,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.11981,0,7,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.131304,0,7,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.144983,0,7,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.127352,0,7,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.136128,0,7,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.107082,0,7,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.132379,0,7,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.14287,0,7,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.141125,0,7,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.120767,0,7,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.076057,0,7,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.078455,0,7,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.077658,0,7,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.077893,0,7,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.075473,0,7,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.081378,0,7,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.080501,0,7,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.078214,0,7,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.076153,0,7,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.081793,0,7,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.162068,0,7,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.144443,0,7,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.154441,0,7,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.162479,0,7,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.158972,0,7,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.162926,0,7,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.155813,0,7,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.165855,0,7,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.160048,0,7,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.146607,0,7,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.078862,0,7,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.078213,0,7,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.081126,0,7,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.080623,0,7,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.079052,0,7,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.084435,0,7,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.077523,0,7,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.081367,0,7,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.083942,0,7,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.084805,0,7,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.220691,0,7,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.214246,0,7,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.203717,0,7,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.206875,0,7,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.20899,0,7,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.212103,0,7,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.190366,0,7,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.201796,0,7,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.190861,0,7,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.202529,0,7,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.084422,0,7,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.085659,0,7,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.090525,0,7,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.084712,0,7,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.08324,0,7,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.087954,0,7,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.09183,0,7,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.088848,0,7,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.089961,0,7,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.089841,0,7,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.248128,0,7,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.277688,0,7,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.263837,0,7,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.255426,0,7,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.251576,0,7,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.248725,0,7,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.270014,0,7,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.260788,0,7,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.303268,0,7,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.281416,0,7,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.090248,0,7,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.09216,0,7,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.092212,0,7,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.094573,0,7,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.097466,0,7,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.095619,0,7,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.093528,0,7,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.092762,0,7,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.094333,0,7,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.080412,0,7,2,40,80,2,80,80,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.141575,0,8,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.134577,0,8,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.113424,0,8,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.124209,0,8,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.138449,0,8,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.143879,0,8,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.135489,0,8,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.120462,0,8,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.146851,0,8,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.13706,0,8,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.079151,0,8,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.077267,0,8,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.079052,0,8,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.078992,0,8,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.076314,0,8,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.079949,0,8,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.079423,0,8,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.079622,0,8,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.077947,0,8,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.08058,0,8,2,40,80,2,10,10,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.156463,0,8,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.167517,0,8,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.169583,0,8,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.163362,0,8,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.172067,0,8,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.166864,0,8,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.163517,0,8,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.15843,0,8,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.176319,0,8,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.170298,0,8,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.07586,0,8,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.079141,0,8,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.076152,0,8,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.081875,0,8,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.076978,0,8,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.080412,0,8,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.080322,0,8,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.075495,0,8,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.079433,0,8,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.079621,0,8,2,40,80,2,20,20,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench_parcels,random_uniform
0.199717,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.215395,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.196256,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.207054,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.203119,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.204532,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.222799,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.216257,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
0.200812,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_u_0.000000_80.000000,collbench,random_uniform
